Date,Close,High,Low,Open,Volume
01-01-1992,3223.399902,3299.189941,3139.310059,3152.100098,561160000
01-02-1992,3267.699951,3293.379883,3207.959961,3223.399902,411150000
01-03-1992,3235.5,3299.639893,3188.280029,3267.699951,402410000
01-04-1992,3359.100098,3366.5,3161.22998,3235.5,458300000
01-05-1992,3396.899902,3440.669922,3324.02002,3359.100098,388240000
01-06-1992,3318.5,3422.280029,3254.050049,3396.899902,475360000
01-07-1992,3393.800049,3402.959961,3266.530029,3318.800049,449770000
01-08-1992,3257.399902,3399.98999,3207.100098,3393.800049,363380000
01-09-1992,3271.699951,3376.48999,3242.76001,3257.399902,436570000
01-10-1992,3226.300049,3280.850098,3095.790039,3271.699951,530760000
01-11-1992,3305.199951,3308.409912,3184.669922,3226.300049,452340000
01-12-1992,3301.110107,3352.709961,3248.159912,3305.199951,510650000
01-01-1993,3310,3320.830078,3231.949951,3301.100098,620010000
01-02-1993,3370.810059,3456.72998,3266.800049,3310,577510000
01-03-1993,3435.110107,3482.120117,3343.26001,3370.800049,586100000
01-04-1993,3427.550049,3481.580078,3363.790039,3435.100098,645990000
01-05-1993,3527.429932,3565.070068,3415.330078,3439.399902,472660000
01-06-1993,3516.080078,3569.780029,3462.659912,3527.399902,461140000
01-07-1993,3539.469971,3583.5,3449.899902,3516.100098,500980000
01-08-1993,3651.25,3663.830078,3536.959961,3539.5,526610000
01-09-1993,3555.120117,3655.719971,3507.060059,3651.300049,487790000
01-10-1993,3680.590088,3708.820068,3553.719971,3555.100098,529130000
01-11-1993,3683.949951,3717.76001,3600.669922,3680.600098,576680000
01-12-1993,3754.090088,3799.919922,3685.060059,3685.100098,517250000
01-01-1994,3978.360107,3985.959961,3742.810059,3754.100098,619530000
01-02-1994,3832.02002,3982.02002,3632.02002,3978.399902,508560000
01-03-1994,3635.959961,3895.939941,3559.090088,3832,667490000
01-04-1994,3681.689941,3710.840088,3552.469971,3634.5,566680000
01-05-1994,3758.370117,3772.790039,3623.100098,3681.699951,533470000
01-06-1994,3624.959961,3823.389893,3610.399902,3758.399902,554560000
01-07-1994,3764.5,3770,3623.02002,3625,450610000
01-08-1994,3913.419922,3939.320068,3736.330078,3764.5,625170000
01-09-1994,3843.189941,3992.639893,3820.310059,3913.100098,591450000
01-10-1994,3908.120117,3949.840088,3747.969971,3843.199951,636250000
01-11-1994,3739.22998,3907.780029,3638.629883,3907.780029,613270000
01-12-1994,3834.439941,3866.399902,3655.110107,3739.199951,543610000
01-01-1995,3843.860107,3936.719971,3817.26001,3834.399902,615760000
01-02-1995,4011.050049,4021.22998,3831.409912,3843.899902,576090000
01-03-1995,4157.689941,4198.839844,3945.689941,4011.100098,702540000
01-04-1995,4321.27002,4328.529785,4155.959961,4157.700195,547570000
01-05-1995,4465.140137,4465.140137,4301.560059,4321.299805,689940000
01-06-1995,4556.100098,4593.100098,4406.689941,4465.100098,641520000
01-07-1995,4708.470215,4747.209961,4551.25,4556.100098,665580000
01-08-1995,4610.560059,4754.959961,4570.850098,4708.5,623030000
01-09-1995,4789.080078,4816.540039,4607.029785,4610.200195,707190000
01-10-1995,4755.47998,4816.899902,4659.740234,4789.799805,685570000
01-11-1995,5074.490234,5118.930176,4744.640137,4753.700195,598970000
01-12-1995,5117.120117,5235.620117,5051.72998,5075.600098,601160000
01-01-1996,5395.299805,5408.669922,5014.52002,5115.700195,851030000
01-02-1996,5485.620117,5659.399902,5348.339844,5394.899902,769130000
01-03-1996,5587.140137,5709.970215,5424.200195,5488.200195,831070000
01-04-1996,5569.080078,5697.689941,5415.529785,5588.600098,756530000
01-05-1996,5643.180176,5796.100098,5342.200195,5567.600098,801900000
01-06-1996,5654.629883,5742.540039,5580.379883,5643.899902,647790000
01-07-1996,5528.910156,5733.310059,5182.319824,5654.600098,781850000
01-08-1996,5616.209961,5739.02002,5524.100098,5528.899902,615820000
01-09-1996,5882.169922,5929.890137,5561.459961,5611.799805,649320000
01-10-1996,6029.379883,6133.72998,5861.669922,5878.399902,766260000
01-11-1996,6521.700195,6589.529785,5998.819824,6027.100098,741560000
01-12-1996,6448.27002,6587.049805,6236.049805,6520.600098,781180000
01-01-1997,6813.089844,6906.600098,6352.830078,6447.5,1003920000
01-02-1997,6877.740234,7073.620117,6710.720215,6810.799805,765900000
01-03-1997,6583.47998,7112.100098,6561.200195,6874.299805,962230000
01-04-1997,7009,7057.549805,6356.779785,6583.5,1098930000
01-05-1997,7331,7394.950195,6913.470215,7008.990234,1046600000
01-06-1997,7672.799805,7834.060059,7253.779785,7331,1086740000
01-07-1997,8222.599609,8282.769531,7667.359863,7678,1265280000
01-08-1997,7622.399902,8299.490234,7606.859863,8222.799805,1123190000
01-09-1997,7945.299805,8035.629883,7580.850098,7631.700195,1212550000
01-10-1997,7442.100098,8184.700195,6971.069824,7948.5,1605030000
01-11-1997,7823.100098,7881.069824,7349.990234,7445.799805,1068290000
01-12-1997,7908.299805,8166.290039,7576.930176,7825.120117,1156060000
01-01-1998,7906.5,8035.540039,7443.410156,7910.200195,1324260000
01-02-1998,8545.719727,8566.889648,7909.990234,7909.990234,1031480000
01-03-1998,8799.80957,8959.240234,8405.719727,8544.469727,1191880000
01-04-1998,9063.370117,9213.330078,8748.740234,8801.55957,1387960000
01-05-1998,8899.950195,9261.910156,8788.099609,9066.610352,1075240000
01-06-1998,8952.019531,9104.719727,8569.879883,8900.950195,1287570000
01-07-1998,8883.290039,9367.839844,8816.089844,8958.990234,1413670000
01-08-1998,7539.069824,8886.120117,7539.069824,8883.290039,1641660000
01-09-1998,7842.620117,8182.470215,7400.299805,7545.759766,1897140000
01-10-1998,8592.099609,8659.80957,7467.490234,7841.330078,1916330000
01-11-1998,9116.549805,9380.200195,8595.700195,8595.700195,1389030000
01-12-1998,9181.429688,9334.879883,8676.030273,9116.549805,1507520000
01-01-1999,9358.830078,9647.959961,9063.259766,9184.009766,1746490000
01-02-1999,9306.580078,9611.330078,9099.040039,9359.599609,1545220000
01-03-1999,9786.160156,10085.30957,9211.230469,9307.389648,1993040000
01-04-1999,10789.04004,10961.70996,9765.629883,9786.44043,2096500000
01-05-1999,10559.74023,11130.66992,10434.25977,10789.04004,1842620000
01-06-1999,10970.7998,11003.41016,10409.13965,10561.00977,1766990000
01-07-1999,10655.15039,11252.26953,10647.86035,10966.0498,1672190000
01-08-1999,10829.28027,11365.92969,10549.08008,10654.83008,1857760000
01-09-1999,10336.9502,11142.41016,10081.12988,10828.44043,1751910000
01-10-1999,10729.86035,10790.01953,9976.019531,10335.69043,2203030000
01-11-1999,10877.80957,11112.76953,10536.26953,10730.78027,3250890000
01-12-1999,11497.12012,11568.76953,10859.65039,10876.46973,3166150000
01-01-2000,10940.53027,11750.28027,10701.63965,11501.84961,3854530000
01-02-2000,10128.30957,11118.92969,9836.05957,10937.74023,3661120000
01-03-2000,10921.91992,11234.65039,9731.80957,10128.11035,4754630000
01-04-2000,10733.91016,11425.4502,10201.53027,10863.28027,4049750000
01-05-2000,10522.33008,10971.24023,10258.80957,10749.41992,3816980000
01-06-2000,10447.88965,10863,10335.45996,10532.26953,3823590000
01-07-2000,10521.98047,10874.62988,10393.08984,10450.36035,3248880000
01-08-2000,11215.09961,11319.05957,10516.75977,10523.80957,3620730000
01-09-2000,10650.91992,11401.19043,10567.32031,11219.54004,4639930000
01-10-2000,10971.13965,10995.41016,9654.639648,10659.05957,6254820000
01-11-2000,10414.49023,11006.5,10292.38965,10966.20996,4680310000
01-12-2000,10787.99023,10917.67969,10299.20996,10416.75977,5202580000
01-01-2001,10887.36035,11028,10468.04004,10790.91992,5825960000
01-02-2001,10495.28027,11035.13965,10294.00977,10884.82031,4164820000
01-03-2001,9878.780273,10859.5,9106.540039,10493.25,6086470000
01-04-2001,10734.96973,10906.41016,9375.719727,9877.160156,5241100000
01-05-2001,10911.94043,11350.0498,10673.21973,10734.0498,4518100000
01-06-2001,10502.40039,11196.53027,10394.71973,10913.57031,4914500000
01-07-2001,10522.80957,10679.12012,10120.88965,10504.9502,4605880000
01-08-2001,9949.75,10609.65039,9869.139648,10527.37988,4083400000
01-09-2001,8847.55957,10182.37988,8062.339844,9946.980469,5555020000
01-10-2001,9075.139648,9598.169922,8732.139648,8845.969727,5722030000
01-11-2001,9851.55957,9992.790039,9014.459961,9087.450195,4722560000
01-12-2001,10021.57031,10184.4502,9703.900391,9848.929688,4302710000
01-01-2002,9920,10300.15039,9529.459961,10021.70996,4955760000
01-02-2002,10106.12988,10255.24023,9580.320313,9923.040039,4651890000
01-03-2002,10403.94043,10673.09961,10111.04004,10111.04004,4589750000
01-04-2002,9946.219727,10402.07031,9811.570313,10402.07031,5111860000
01-05-2002,9925.25,10353.42969,9802.230469,9944.900391,4800810000
01-06-2002,9243.259766,9986.490234,8926.570313,9923.94043,5783720000
01-07-2002,8736.589844,9410.379883,7532.660156,9239.25,7714600000
01-08-2002,8663.5,9077.009766,8030.819824,8732.580078,5591350000
01-09-2002,7591.930176,8726.900391,7460.779785,8659.269531,5601800000
01-10-2002,8397.030273,8558.629883,7197.490234,7593.040039,7498850000
01-11-2002,8896.089844,8950.330078,8298.679688,8395.639648,5410370000
01-12-2002,8341.629883,9043.370117,8242.910156,8902.950195,4607200000
01-01-2003,8053.810059,8869.290039,7917.160156,8342.379883,5426600000
01-02-2003,7891.080078,8152.529785,7628.990234,8053.740234,4418320000
01-03-2003,7992.129883,8522.179688,7416.640137,7890.240234,5616290000
01-04-2003,8480.089844,8559.769531,7979.689941,7992.830078,5128590000
01-05-2003,8850.259766,8868.330078,8340.230469,8478.480469,4686280000
01-06-2003,8985.44043,9352.769531,8851.450195,8851.450195,4987850000
01-07-2003,9233.799805,9361.400391,8871.200195,8983.660156,4911390000
01-08-2003,9415.820313,9499.969727,8997.110352,9232.679688,3853760000
01-09-2003,9275.05957,9686.080078,9230.469727,9416.669922,4385460000
01-10-2003,9801.120117,9850.009766,9276.799805,9276.799805,4840970000
01-11-2003,9782.459961,9903.570313,9585.5,9802.459961,3548520000
01-12-2003,10453.91992,10462.44043,9785.349609,9785.349609,4246080000
01-01-2004,10488.07031,10705.17969,10367.41016,10452.74023,4380510000
01-02-2004,10583.91992,10753.62988,10434.66992,10487.78027,3894640000
01-03-2004,10357.7002,10695.5498,10007.49023,10582.25,5009640000
01-04-2004,10225.57031,10570.80957,10219.17969,10357.51953,4530000000
01-05-2004,10188.4502,10386.32031,9852.19043,10227.26953,4016800000
01-06-2004,10435.48047,10498.66992,10134.86035,10187.17969,4111110000
01-07-2004,10139.70996,10448.08984,9913.919922,10434,4452180000
01-08-2004,10173.91992,10211.25,9783.910156,10138.4502,3756550000
01-09-2004,10080.26953,10363.36035,9977.919922,10170.12012,4638370000
01-10-2004,10027.46973,10270.37012,9708.400391,10082.04004,5292920000
01-11-2004,10428.01953,10602.84961,10010.15039,10028.73047,5666600000
01-12-2004,10783.00977,10868.07031,10418.62988,10425.7998,5744730000
01-01-2005,10489.94043,10867.38965,10368.61035,10783.75,5424930000
01-02-2005,10766.23047,10853.42969,10489.63965,10489.71973,5038600000
01-03-2005,10503.75977,10984.45996,10396.24023,10769.04004,5820160000
01-04-2005,10192.50977,10568.92969,10000.45996,10504.57031,5852240000
01-05-2005,10467.48047,10560.80957,10075.5498,10192,4843000000
01-06-2005,10274.96973,10656.29004,10253.49023,10462.86035,5026730000
01-07-2005,10640.91016,10717.73047,10175.40039,10273.58984,4821200000
01-08-2005,10481.59961,10719.41016,10349.37012,10641.78027,5082400000
01-09-2005,10568.7002,10701.80957,10350.95996,10481.44043,5229310000
01-10-2005,10440.07031,10608.55957,10156.45996,10569.5,5829060000
01-11-2005,10805.87012,10959.79004,10388.75977,10440.07031,5385780000
01-12-2005,10717.5,10940.33984,10709.41992,10806.03027,5223910000
01-01-2006,10864.86035,11047.75977,10661.15039,10718.2998,6552210000
01-02-2006,10993.41016,11159.17969,10737.66992,10862.13965,5759090000
01-03-2006,11109.32031,11334.95996,10922.73047,10993.25,6680180000
01-04-2006,11367.13965,11417.66016,11039.12012,11113,5584020000
01-05-2006,11168.30957,11670.19043,11030.46973,11367.78027,7360590000
01-06-2006,11150.21973,11285.82031,10698.84961,11169.03027,6959660000
01-07-2006,11185.67969,11257.08008,10683.32031,11149.33984,5548680000
01-08-2006,11381.15039,11407.08008,11042.63965,11184.7998,4668650000
01-09-2006,11679.07031,11741.99023,11323.83984,11382.75,4494890000
01-10-2006,12080.73047,12167.01953,11653.05957,11678.99023,5665820000
01-11-2006,12221.92969,12361,11965.30957,12080.25,4722850000
01-12-2006,12463.15039,12529.87988,12089.98047,12220.96973,4381310000
01-01-2007,12621.69043,12657.01953,12337.37012,12459.54004,5075440000
01-02-2007,12268.62988,12795.92969,12086.05957,12617.2002,4347420000
01-03-2007,12354.34961,12511.0498,11939.61035,12268.62988,5633180000
01-04-2007,13062.91016,13162.05957,12324.28027,12354.51953,4819810000
01-05-2007,13627.63965,13673.07031,13041.2998,13062.75,5039850000
01-06-2007,13408.62012,13692,13251.53027,13628.69043,5227620000
01-07-2007,13211.99023,14021.9502,13199.79004,13409.59961,5512040000
01-08-2007,13357.74023,13695.82031,12517.94043,13211.08984,6199120000
01-09-2007,13895.62988,13924.80957,13021.92969,13358.38965,4328370000
01-10-2007,13930.00977,14198.09961,13407.49023,13895.70996,5010920000
01-11-2007,13371.71973,13924.16016,12724.08984,13924.16016,5980230000
01-12-2007,13264.82031,13780.11035,13092,13368.21973,4310320000
01-01-2008,12650.36035,13279.54004,11634.82031,13261.82031,7459830000
01-02-2008,12266.38965,12767.74023,12069.46973,12638.16992,5720360000
01-03-2008,12262.88965,12622.07031,11731.59961,12264.36035,6229020000
01-04-2008,12820.12988,13010,12266.46973,12266.63965,5050840000
01-05-2008,12638.32031,13136.69043,12442.58984,12818.33984,4530790000
01-06-2008,11350.00977,12638.08008,11287.55957,12637.66992,5309950000
01-07-2008,11378.01953,11698.16992,10827.70996,11344.63965,5551580000
01-08-2008,11543.95996,11867.11035,11221.53027,11379.88965,3578210000
01-09-2008,10850.66016,11790.16992,10365.4502,11545.62988,6302330000
01-10-2008,9325.009766,10882.51953,7882.509766,10847.40039,8311580000
01-11-2008,8829.040039,9653.950195,7449.379883,9326.040039,6262880000
01-12-2008,8776.389648,9026.410156,8118.5,8826.889648,5701870000
01-01-2009,8000.859863,9088.05957,7909.029785,8772.25,6261980000
01-02-2009,7062.930176,8315.070313,7033.620117,8000.620117,7134360000
01-03-2009,7608.919922,7931.330078,6469.950195,7056.47998,10561060000
01-04-2009,8168.120117,8307.509766,7483.870117,7606.129883,7795900000
01-05-2009,8500.330078,8591.929688,8099.310059,8167.410156,6734390000
01-06-2009,8447,8877.929688,8259.429688,8501.530273,5524080000
01-07-2009,9171.610352,9246.429688,8087.189941,8447.530273,4902340000
01-08-2009,9496.280273,9630.200195,9116.519531,9173.650391,4042210000
01-09-2009,9712.280273,9917.990234,9252.929688,9492.320313,4478480000
01-10-2009,9712.730469,10119.46973,9430.080078,9711.599609,5151150000
01-11-2009,10344.83984,10495.61035,9678.950195,9712.129883,3813550000
01-12-2009,10428.0498,10580.33008,10235.62988,10343.82031,4174040000
01-01-2010,10067.33008,10729.88965,10043.75,10430.69043,4424700000
01-02-2010,10325.25977,10438.5498,9835.089844,10068.99023,4279660000
01-03-2010,10856.62988,10955.48047,10326.09961,10326.09961,4388530000
01-04-2010,11008.61035,11258.00977,10844.08984,10857.30957,4237550000
01-05-2010,10136.62988,11177.66992,9774.480469,11009.59961,5605690000
01-06-2010,9774.019531,10594.16016,9753.839844,10133.94043,4941680000
01-07-2010,10465.94043,10584.99023,9614.320313,9773.269531,4243320000
01-08-2010,10014.71973,10719.94043,9936.620117,10468.82031,4117550000
01-09-2010,10788.0498,10948.87988,10016.00977,10016.00977,3764970000
01-10-2010,11118.49023,11247.59961,10711.12012,10789.71973,3787250000
01-11-2010,11006.01953,11451.53027,10929.28027,11120.2998,3808130000
01-12-2010,11577.50977,11625,11007.23047,11007.23047,3252900000
01-01-2011,11891.92969,12020.51953,11573.87012,11577.42969,3681720000
01-02-2011,12226.33984,12391.29004,11892.5,11892.5,3220480000
01-03-2011,12319.73047,12383.45996,11555.48047,12226.49023,3851830000
01-04-2011,12810.54004,12832.83008,12093.88965,12321.01953,3321090000
01-05-2011,12569.79004,12876,12309.51953,12810.16016,3578020000
01-06-2011,12414.33984,12569.49023,11862.53027,12569.41016,3876460000
01-07-2011,12143.24023,12753.88965,12083.4502,12414.33984,3092480000
01-08-2011,11613.53027,12282.41992,10604.07031,12144.21973,6203230000
01-09-2011,10913.37988,11716.83984,10597.13965,11613.2998,4396520000
01-10-2011,11955.00977,12284.30957,10404.49023,10912.09961,3907730000
01-11-2011,12045.67969,12187.50977,11231.42969,11951.53027,3263110000
01-12-2011,12217.55957,12328.46973,11735.19043,12046.20996,3071480000
01-01-2012,12632.91016,12841.9502,12221.19043,12221.19043,2981080000
01-02-2012,12952.07031,13055.75,12632.75977,12632.75977,2712170000
01-03-2012,13212.04004,13289.08008,12734.86035,12952.29004,3203390000
01-04-2012,13213.62988,13297.11035,12710.55957,13211.36035,2574900000
01-05-2012,12393.4502,13338.66016,12311.55957,13214.16016,3050000000
01-06-2012,12880.08984,12898.94043,12035.08984,12391.55957,2923670000
01-07-2012,13008.67969,13128.63965,12492.25,12879.70996,2578110000
01-08-2012,13090.83984,13330.75977,12778.90039,13007.46973,2267280000
01-09-2012,13437.12988,13653.24023,12977.08984,13092.15039,2701270000
01-10-2012,13096.45996,13661.87012,13017.37012,13437.66016,2472600000
01-11-2012,13025.58008,13290.75,12471.49023,13099.19043,2683930000
01-12-2012,13104.13965,13365.86035,12883.88965,13027.73047,2666750000
01-01-2013,13860.58008,13969.99023,13104.2998,13104.2998,2786680000
01-02-2013,14054.49023,14149.15039,13784.00977,13860.58008,2487580000
01-03-2013,14578.54004,14585.09961,13937.59961,14054.49023,2546320000
01-04-2013,14839.7998,14887.50977,14434.42969,14578.54004,2920230000
01-05-2013,15115.57031,15542.40039,14687.0498,14839.7998,2771510000
01-06-2013,14909.59961,15340.08984,14551.26953,15123.5498,2929040000
01-07-2013,15499.54004,15634.32031,14858.92969,14911.59961,2623130000
01-08-2013,14810.30957,15658.42969,14760.41016,15503.84961,2327660000
01-09-2013,15129.66992,15709.58008,14777.48047,14801.5498,2371540000
01-10-2013,15545.75,15721,14719.42969,15132.49023,2206620000
01-11-2013,16086.41016,16174.50977,15522.17969,15558.00977,1820260000
01-12-2013,16576.66016,16588.25,15703.79004,16087.12012,2057160000
01-01-2014,15698.84961,16573.07031,15617.5498,16572.16992,2177040000
01-02-2014,16321.70996,16398.94922,15340.69043,15697.69043,2067820000
01-03-2014,16457.66016,16505.69922,16046.99023,16321.70996,2095940000
01-04-2014,16580.83984,16631.63086,16015.32031,16458.05078,1986960000
01-05-2014,16717.16992,16735.50977,16341.2998,16580.25977,1643160000
01-06-2014,16826.59961,16978.01953,16673.65039,16716.84961,1755480000
01-07-2014,16563.30078,17151.56055,16563.30078,16828.5293,1690880000
01-08-2014,17098.44922,17153.80078,16333.78027,16561.69922,1482600000
01-09-2014,17042.90039,17350.64063,16934.42969,17097.41992,1870550000
01-10-2014,17390.51953,17395.53906,15855.12012,17040.46094,2903240000
01-11-2014,17828.24023,17894.83008,17278.35938,17390.90039,1516490000
01-12-2014,17823.07031,18103.44922,17067.58984,17827.26953,2216900000
01-01-2015,17164.94922,17951.7793,17136.30078,17823.07031,2173260000
01-02-2015,18132.69922,18244.38086,17037.75977,17169.99023,1751250000
01-03-2015,17776.11914,18288.63086,17579.26953,18134.05078,2470480000
01-04-2015,17840.51953,18175.56055,17585.00977,17778.51953,2174880000
01-05-2015,18010.67969,18351.35938,17733.11914,17859.26953,1832450000
01-06-2015,17619.50977,18188.81055,17576.5,18017.82031,2219240000
01-07-2015,17689.85938,18137.11914,17399.16992,17638.11914,2034220000
01-08-2015,16528.0293,17704.75977,15370.33008,17696.74023,2726340000
01-09-2015,16284.7002,16933.42969,15942.37012,16528.0293,2724080000
01-10-2015,17663.53906,17799.96094,16013.66016,16278.62012,2605470000
01-11-2015,17719.91992,17977.84961,17210.42969,17672.61914,2334610000
01-12-2015,17425.0293,17901.58008,17116.73047,17719.7207,2521440000
01-01-2016,16466.30078,17405.48047,15450.55957,17405.48047,2844080000
01-02-2016,16516.5,16795.98047,15503.00977,16453.63086,2491810000
01-03-2016,17685.08984,17790.10938,16545.66992,16545.66992,2407750000
01-04-2016,17773.64063,18167.63086,17484.23047,17661.74023,2096650000
01-05-2016,17787.19922,17934.60938,17331.07031,17783.7793,1879010000
01-06-2016,17929.99023,18016,17063.08008,17754.55078,2350020000
01-07-2016,18432.24023,18622.00977,17713.44922,17924.24023,1816520000
01-08-2016,18400.88086,18722.60938,18247.78906,18434.5,1695750000
01-09-2016,18308.15039,18551.53906,17992.21094,18396.57031,2101120000
01-10-2016,18142.41992,18399.96094,17959.94922,18279.59961,1793690000
01-11-2016,19123.58008,19225.28906,17883.56055,18158.24023,2107770000
01-12-2016,19762.59961,19987.63086,19138.78906,19149.19922,5952470000
01-01-2017,19864.08984,20125.58008,19677.93945,19872.85938,6482900000
01-02-2017,20812.24023,20851.33008,19831.08984,19923.81055,6185580000
01-03-2017,20663.2207,21169.10938,20412.80078,20957.28906,6941970000
01-04-2017,20940.50977,21070.90039,20379.55078,20665.16992,5392630000
01-05-2017,21008.65039,21112.32031,20553.44922,20962.73047,6613570000
01-06-2017,21349.63086,21535.0293,20994.2207,21030.55078,7214590000
01-07-2017,21891.11914,21929.80078,21279.30078,21392.30078,5569720000
01-08-2017,21948.09961,22179.10938,21600.33984,21961.41992,6150060000
01-09-2017,22405.08984,22419.50977,21709.63086,21981.76953,6342130000
01-10-2017,23377.24023,23485.25,22416,22423.4707,7302910000
01-11-2017,24272.34961,24327.82031,23242.75,23442.90039,7335640000
01-12-2017,24719.2207,24876.07031,23921.90039,24305.40039,6589890000
01-01-2018,26149.39063,26616.71094,24741.69922,24809.34961,9116920000
01-02-2018,25029.19922,26306.69922,23360.28906,26083.03906,9450250000
01-03-2018,24103.10938,25449.15039,23509.06055,25024.03906,8873040000
01-04-2018,24163.15039,24858.9707,23344.51953,24076.59961,8064550000
01-05-2018,24415.83984,25086.49023,23531.31055,24117.28906,7278020000
01-06-2018,24271.41016,25402.83008,23997.21094,24542.08984,7411110000
01-07-2018,25415.18945,25587.24023,24077.56055,24161.5293,5408500000
01-08-2018,25964.82031,26167.93945,24965.76953,25461.63086,5635410000
